0.000000000000000000e+00,0.000000000000000000e+00
4.759828448295593262e-01,-2.775874361395835876e-02
5.035495758056640625e-01,-2.086706273257732391e-02
5.298895239830017090e-01,-1.966804702533408999e-04
5.298895239830017090e-01,-1.966804702533408999e-04
5.349121689796447754e-01,-1.985447452170774341e-04
5.298895239830017090e-01,-1.966804702533408999e-04
5.280060172080993652e-01,6.837882101535797119e-03
5.139383077621459961e-01,6.837882101535797119e-03
5.081099271774291992e-01,6.854143925011157990e-03
5.052199959754943848e-01,6.911058444529771805e-03
4.916647076606750488e-01,6.821621209383010864e-03
4.858028590679168701e-01,6.837882101535797119e-03
4.838925600051879883e-01,6.911058444529771805e-03
4.767834246158599854e-01,6.911058444529771805e-03
4.647012352943420410e-01,6.837882101535797119e-03
4.576674103736877441e-01,6.837882101535797119e-03
4.517052471637725830e-01,6.854143925011157990e-03
4.472919404506683350e-01,6.894797086715698242e-03
4.381231367588043213e-01,1.392122916877269745e-02
4.295319318771362305e-01,1.387174613773822784e-02
4.240052402019500732e-01,1.392122916877269745e-02
4.154642224311828613e-01,1.387174613773822784e-02
4.084303677082061768e-01,1.387174613773822784e-02
4.028283655643463135e-01,1.392122916877269745e-02
3.953004777431488037e-01,1.390473544597625732e-02
3.896315395832061768e-01,1.395421754568815231e-02
3.816515207290649414e-01,1.392122916877269745e-02
3.745925426483154297e-01,1.392122916877269745e-02
3.670981228351593018e-01,1.390473544597625732e-02
3.613288402557373047e-01,1.395421754568815231e-02
3.521594405174255371e-01,1.387174613773822784e-02
3.463567197322845459e-01,1.392122916877269745e-02
3.388957679271697998e-01,1.390473544597625732e-02
3.322388231754302979e-01,1.392122916877269745e-02
3.247945904731750488e-01,1.390473544597625732e-02
3.106934130191802979e-01,2.095532417297363281e-02
2.951848804950714111e-01,2.085589244961738586e-02
2.898850739002227783e-01,2.098018303513526917e-02
2.811506390571594238e-01,2.085589244961738586e-02
2.747869789600372314e-01,2.090560831129550934e-02
2.687082290649414062e-01,2.098018303513526917e-02
2.635093331336975098e-01,2.112933062016963959e-02
2.551935911178588867e-01,2.102989889681339264e-02
4.470545947551727295e-01,-6.851589307188987732e-03
4.481764137744903564e-01,-6.868782453238964081e-03
4.487373530864715576e-01,-6.877379026263952255e-03
1.773611009120941162e-01,2.810557931661605835e-02
1.561340540647506714e-01,2.810557931661605835e-02
1.490583717823028564e-01,2.810557931661605835e-02
1.419827044010162354e-01,2.810557931661605835e-02
1.349070072174072266e-01,2.810557931661605835e-02
1.352259516716003418e-01,2.817202545702457428e-02
1.273780316114425659e-01,2.800591662526130676e-02
1.204701736569404602e-01,2.803913690149784088e-02
1.068563088774681091e-01,2.817202545702457428e-02
1.066042855381965637e-01,2.810557931661605835e-02
9.929331392049789429e-02,2.803913690149784088e-02
9.223435819149017334e-02,2.803913690149784088e-02
8.537724614143371582e-02,2.810557931661605835e-02
7.830155640840530396e-02,2.810557931661605835e-02
7.122588157653808594e-02,2.810557931661605835e-02
6.415019184350967407e-02,2.810557931661605835e-02
5.693958699703216553e-02,2.803913690149784088e-02
4.982153326272964478e-02,2.800591662526130676e-02
-1.371465064585208893e-02,3.526443615555763245e-02
-2.783366665244102478e-02,3.518126159906387329e-02
-3.482682257890701294e-02,3.509809076786041260e-02
-4.208428785204887390e-02,3.526443615555763245e-02
-4.917669668793678284e-02,3.526443615555763245e-02
-5.613639205694198608e-02,3.518126159906387329e-02
-6.351095438003540039e-02,3.534760326147079468e-02
-6.336151808500289917e-02,3.526443615555763245e-02
-7.012159377336502075e-02,3.509809076786041260e-02
-7.708910852670669556e-02,3.505650907754898071e-02
-8.443912118673324585e-02,3.518126159906387329e-02
-8.423950523138046265e-02,3.509809076786041260e-02
-9.129846096038818359e-02,3.509809076786041260e-02
-9.882356226444244385e-02,3.526443615555763245e-02
-1.124753132462501526e-01,3.509809076786041260e-02
-1.201007887721061707e-01,4.235684499144554138e-02
-1.342856138944625854e-01,3.526443615555763245e-02
4.955739974975585938e-01,-6.877379026263952255e-03
-1.559297293424606323e-01,4.245674237608909607e-02
-1.638061106204986572e-01,4.265653714537620544e-02
-1.693473011255264282e-01,4.225694388151168823e-02
-1.772571355104446411e-01,4.245674237608909607e-02
-1.839324831962585449e-01,4.235684499144554138e-02
-1.905743479728698730e-01,4.225694388151168823e-02
-1.985845416784286499e-01,4.245674237608909607e-02
-1.964818835258483887e-01,4.200720041990280151e-02
-2.047257125377655029e-01,4.225694388151168823e-02
-2.123021185398101807e-01,4.235684499144554138e-02
-2.193945348262786865e-01,4.235684499144554138e-02
-2.188770771026611328e-01,4.225694388151168823e-02
-2.259527742862701416e-01,4.225694388151168823e-02
-2.330284267663955688e-01,4.225694388151168823e-02
-2.412393540143966675e-01,4.245674237608909607e-02
-2.401041090488433838e-01,4.225694388151168823e-02
-2.463032901287078857e-01,4.210709780454635620e-02
-2.542554736137390137e-01,4.225694388151168823e-02
-2.560587227344512939e-01,4.255663976073265076e-02
-2.613311707973480225e-01,4.225694388151168823e-02
-2.677723169326782227e-01,4.215704649686813354e-02
-2.767850458621978760e-01,4.245674237608909607e-02
-2.774363160133361816e-01,4.255663976073265076e-02
-2.838941812515258789e-01,4.245674237608909607e-02
-2.896338701248168945e-01,4.225694388151168823e-02
-2.886068224906921387e-01,4.210709780454635620e-02
-2.960081398487091064e-01,4.215704649686813354e-02
-3.037852644920349121e-01,4.225694388151168823e-02
-3.030670881271362305e-01,4.215704649686813354e-02
-3.108609318733215332e-01,4.225694388151168823e-02
-3.179366290569305420e-01,4.225694388151168823e-02
